ID,Ingredients,Cuisine
987,"lemon juice, diced tomatoes, garlic, ground lamb, salt, ground coriander, jalapeno pepper, ground cumin, frozen peas, Garam Masala, onion, ginger, coconut oil, bay leaf, ground cardamom",Indian
988,"salt, ginger, coconut sugar, paprika, green chili peppers, Garam Masala, ground coriander, garlic, red bell pepper, coconut milk, chopped fresh cilantro, extra firm tofu, cayenne pepper, black pepper, white wine vinegar, ground turmeric, lemon juice, salt, nutritional yeast, coconut oil, cumin seeds, yellow onion, cherry tomatoes, tomato paste",Indian
989,"Garam Masala, cashew nut, tomato, red chili powder, coriander powder, onions, cream, bay leaves, chicken, garlic paste, oil, cardamom, turmeric powder, salt, fenugreek leaves, cumin seeds, butter",Indian
990,"cilantro leaves, water, seeds, coriander powder, yellow mustard seeds, salt, cumin seeds, beans, ginger, asafoetida, vegetable broth, coriander powder, turmeric powder, long grain rice, ghee, seeds, water",Indian
991,"water, chopped fresh cilantro, cumin seeds, canola oil, yellow lentils, ground coriander, garlic, onion, cayenne pepper, mangoes, fresh ginger, salt, ground turmeric",Indian
992,"salt, spinach, chickpeas, onion, cherry tomatoes, basmati rice, garlic cloves, ginger, pepper, curry powder, cilantro, olive oil, cauliflower",Indian
993,"frozen peas, ground black pepper, fresh cilantro, brown rice, kosher salt, tomato paste, minced garlic, ground cumin, yellow onion, minced garlic, fresh ginger, Garam Masala, kosher salt, plain greek yogurt, naan, ground coriander, cauliflower, coconut oil, turmeric, crushed tomatoes, paneer, fresh ginger, cayenne pepper, Garam Masala, red bell pepper, plain greek yogurt",Indian
994,"garam masala, lamb stew meat, ground cumin, cinnamon sticks, cardamom pod, green cardamom pods, yellow onions, ground coriander seed, yogurt, lemon juice, garlic cloves, fresh ginger, turmeric, bay leaf, plum tomatoes, salt, chopped cilantro, vegetable oil, cloves, chili powder",Indian
995,"garam masala, salt, plum tomato, plain low-fat yogurt, pitas, finely chopped onion",Indian
996,"amchoor, fresh cilantro, fresh mint, Thai peppers, salt, lemon juice, cumin seeds",Indian
997,"onions, fresh ginger, turmeric, cayenne pepper, salt, lemon, salt, garlic, cumin, ground cloves, cilantro stems, coconut milk, chili powder, Garam Masala, almonds, tomato puree",Indian
998,"garlic cloves, cardamom powder, water, black cardamom, ghee, turmeric powder, keema, cinnamon powder, green chilies, red chili powder, potato, coriander powder, coriander leaves, cumin powder, meat, ginger, large tomato, onion",Indian
999,"salt, cayenne, vegetables, cashews, onion, heavy cream, garlic, paprika, ghee, Garam Masala, water, water, fenugreek leaves, tomato, cumin seeds, ground cardamom, serrano pepper, cilantro, ginger, potato, cashews, coriander powder, golden raisins, turmeric powder",Indian
1000,"fresh mint leaves, ground cumin, garam masala, diced onions, ground turmeric, minced ginger, chili powder, sea salt, fresh ginger, cumin seed, lemon juice, bone in chicken thighs, garlic, tandoori paste, natural low-fat yogurt, coriander, chopped green chilies, chopped garlic, sea salt, ground coriander",Indian
1001,"asafoetida, oil, green chilli, coriander leaves, poha, potato, turmeric powder, sugar, lemon juice, peanuts, coconut, salt, green peas, onion, curry leaves, mustard seeds",Indian
1002,"water, onion, butter, coconut milk, salt, curry powder, ground turmeric, fresh ginger, chopped fresh cilantro, toasted cashews, jasmine rice, garlic",Indian
1003,"tomatoes, kasuri methi, oil, cream, butter, bay leaf, red chili powder, onions, salt, paneer, garam masala, cashew nuts, ginger, garlic cloves, coriander powder, full-fat milk, green chillies",Indian
1004,"fresh ginger, curry leaves, sunflower oil, yoghurt, lime wedges, sirloin steak, basmati rice",Indian
1005,"garlic, tomato paste, spice mix, methi, base, brown sugar, Madras curry powder, sauce, pre cooked chicken, paprika, kosher salt, chili powder, oil",Indian
1006,"ground coriander, cloves, table salt, cardamom pods, large garlic cloves, cinnamon sticks, bay leaves, peppercorns, onions, fresh ginger, Garam Masala, canola oil, smoked paprika, freshly ground black pepper, ground cumin, beef roast, whole plain yogurt, cayenne pepper",Indian
1007,"plain yogurt, salt, lime juice, ginger root, red onion, fresh ginger root, red chili, garam masala, garam masala, heavy cream, clarified butter, garlic, tomatoes, boneless skinless chicken breasts, salt",Indian
1008,"oil, garlic cloves, root ginger, chopped tomatoes, salt, green chillies, Garam Masala, soft brown sugar, spinach leaves, cauliflower, pepper, chilli powder, onion, coconut milk, tumeric, boneless chicken thighs",Indian
1009,"cream, bay leaf, salt, cinnamon, garlic, sugar, ginger, green cardamoms, butter, tomatoes, cloves, coriander powder, onion, cashews, fenugreek leaves, Garam Masala, cumin seeds, chilli powder, butter, paneer, turmeric powder",Indian
1010,"ground coriander, kosher salt, ground cumin, ground ginger, paprika, garlic cloves, chicken, Garam Masala, olive oil, fresh lemon juice, plain yogurt, cayenne pepper",Indian
1011,"asafoetida, vegetable stock, mustard seeds, extra virgin olive oil, salt, cinnamon, garlic, ground coriander, onion, lime, tomatoes, chile powder, salt, chopped cilantro, red lentils, cumin seeds, green chilies, turmeric, cloves, fresh ginger",Indian
1012,"minced ginger, bay leaf, cloves, baby potatoes, red chili powder, turmeric powder, small tomatoes, pink salt, green cardamom, onion, garlic cloves, cilantro, Garam Masala, soy yogurt, cashew",Indian
1013,"water, salt, seeds, cumin, cayenne, turmeric, onion, yellow split peas, pepper, cloves, margarine",Indian
1014,"pepper, turmeric powder, garlic paste, jeera, fish, red chilly powder, oil, salt, water",Indian
1015,"ginger paste, chaat masala, ground white pepper, sour cream, lemon, chicken thighs, salt, garlic paste, cooking oil, fresh coriander, salt, green chilies, cardamom, shredded mild cheddar cheese",Indian
1016,"bay leaves, ginger, garam masala, garlic, ground almonds, onions, chicken, corn oil, butter, single cream, tomatoes, green cardamom pods, salt, ground cinnamon, natural yogurt, chili powder, fresh coriander, ground cloves",Indian
1017,"ground cumin, cayenne pepper, kosher salt, mint leaves, hothouse cucumber, plain yogurt",Indian
1018,"garam masala powder, boiled potato, salt, turmeric powder, green chili, all purpose flour, oil, warm water, black pepper, ginger powder, cumin seeds, coriander leaves, fennel seeds, coriander powder, salt",Indian
1019,"coriander leaves, ginger, onion, tomato puree, butter, salt, red chile powder, vegetable oil, garlic cloves, almonds, garam masala powder",Indian
1020,"unsalted butter, frozen peas, curry powder, basmati rice, yellow onion, salt, cauliflower, green beans, red pepper, garlic, water",Indian
1021,"urad dal, oil, grated carrot, water, green chillies, red chilli, ghee, yogurt, salt, coriander leaves, cashew nuts, cumin seeds, salt, mustard seeds, asafoetida, dal, ginger, curry leaves, rava",Indian
1022,"ground turmeric, fresh mint, canola oil, red chili flakes, curry powder, green chilies, garlic, breadcrumbs, egg, salt, grated carrot, curry leaves, black pepper, minced onion, potatoes, cumin seeds, fresh ginger, bell pepper, zucchini, lime juice",Indian
1023,"turmeric powder, salt, oil, curry leaves, tomato, onion, chilli powder, urad dal, mustard, okra, jeera, oil",Indian
1024,"chilli powder, salt, tomatoes, turmeric, onion, green chillies, cumin seeds, Garam Masala, fenugreek, garlic, chicken thighs, vegetable oil, fresh ginger, coriander seeds, yoghurt, water",Indian
1025,"ghee, water, curd, corn flour, saffron strands, oil, sugar, maida, rose essence, cardamom powder, food colour, baking soda",Indian
1026,"red wine vinegar, chilli powder, vegetable oil, ground coriander, quinoa, ground turmeric, ground cumin, rocket, ground cumin, garlic, cardamom pods, Garam Masala, red onion, cauliflower, onion, Tahini, ground turmeric, ground coriander, smoked paprika, chopped coriander, salt, cloves, lemon juice, caster sugar, hot chilli powder, vegetable oil",Indian
1027,"gram flour, ginger, ground cumin, nigella seeds, yellow onion, Garam Masala, ground cumin, vegetable oil, butternut squash, fresh coriander, chilli powder, turmeric, salt, mango chutney",Indian
1028,"spinach, pepper, whole wheat flour, chaat masala, oil, Garam Masala, salt",Indian
1029,"oil, jeera powder, cumin seeds, potato, Garam Masala, Garam Masala, spinach, ginger paste, red chili powder, potato, onion, fenugreek leaves, tomatoes, spinach, cumin seeds, onion, fenugreek leaves, salt, red chili powder, salt, tomatoes, jeera powder, sugar, sugar, oil, turmeric powder, ginger paste, turmeric powder",Indian
1030,"mustard seeds, cucumber, flour, mint leaves, cumin seeds, cherry tomatoes, yoghurt",Indian
1031,"garlic cloves, vegetable oil, jalapeno chile, yogurt, turmeric powder, chili powder, unsweetened soymilk, onion, extra firm tofu, ginger, lemon juice, salt, cilantro, chopped cilantro",Indian
1032,"garlic, onion, ground turmeric, full fat coconut milk, cumin seeds, neutral oil, cayenne pepper, salt, fresh ginger, Garam Masala, ground black pepper, dried lentils, coriander seeds, lime juice, large tomato",Indian
1033,"cauliflower rice, minced ginger, full fat coconut milk, onion, salt, coconut oil, curry powder, minced garlic, cilantro leaves, boneless skinless chicken breast",Indian
1034,"bay leaf, cayenne, water, coconut cream, cilantro, small onion, cumin seed, garlic, urad dal, minced ginger, turmeric, salt, basmati rice, kidney beans, Garam Masala, chiles, kasoori methi, ground coriander, coconut oil, water, tomato puree",Indian
1035,"black tea leaves, ground cinnamon, light brown sugar, milk, peppercorns, cloves, cardamom seeds, star anise, ground ginger, water",Indian
1036,"chapati flour, golden raisins, jaggery, sugar, chopped almonds, green cardamom, ghee",Indian
1037,"chopped fresh cilantro, ground cardamom, bay leaf, garlic, phyllo dough, ground coriander, onions, chile peppers, cumin seeds, ground beef, cumin, ground black pepper, chili powder, large potatoes, peas, fresh ginger root, oil, oil, ground cinnamon, ground turmeric, salt",Indian
1038,"red chili pepper, bay leaves, salt, ghee, cream, large garlic cloves, water, vegetable oil, cinnamon sticks, onions, cloves, tomato, cumin seeds, spinach leaves, paneer, green cardamom pods, ice water",Indian
1039,"pistachios, saffron, milk, condensed milk, milk powder, nutmeg, sugar, cardamom pods",Indian
1040,"water, saffron strands, sugar, full cream milk, cardamom powder, pistachios, rice, unsalted almonds",Indian
1041,"curry powder, kosher salt, ground turmeric, ground cumin, Garam Masala, green cabbage, cayenne pepper, olive oil",Indian
1042,"Garam Masala, serrano pepper, eggplant, cilantro, gold potatoes, salt, cumin seeds, masala, oil, water",Indian
1043,"asafoetida, capsicum, ginger, green chilies, onions, coriander powder, low fat cream, red chili powder, salt, cumin powder, turmeric powder, paneer, garam masala powder, oil, coriander leaves, tomato, kasuri methi",Indian
1044,"butter, turmeric, heavy whipping cream, garlic, Garam Masala, salt, tomatoes, chopped cilantro, water, cayenne pepper, ginger",Indian
1045,"fresh cilantro, sea salt, ginger, freshly ground black pepper, cauliflower rice, lemon juice, full fat coconut milk, onion, ground coriander, garlic cloves, coconut oil, shrimp, curry powder, turmeric",Indian
1046,"coriander powder, cumin powder, red chili powder, garlic paste, olive oil, salt, turmeric, yogurt, ginger paste, cilantro, paprika, lemon, whole chicken, garam masala",Indian
1047,"chopped cilantro, hare, plain yogurt, minced ginger, ghee, curry paste, curry paste, turmeric, bay leaves, salt, Madras curry powder, minced garlic, Garam Masala, water, tomato puree, white onion",Indian
1048,"cumin seeds, garlic, red chillies, salt, baby spinach, neutral oil, yogurt",Indian
1049,"Garam Masala, tomato, potatoes, coriander, carrot, oil, dried mango powder, flour, onion, ginger, salt, plain flour, salt, green chillies, stuffing, oil",Indian
1050,"green chilies, tomatoes, salt, turmeric, orange, chopped cilantro, cumin seeds, water, ghee",Indian
1051,"cardamom powder, pistachios, yogurt, sucralose, milk, saffron, nutmeg, almonds",Indian
1052,"minced garlic, coconut milk, Garam Masala, coconut sugar, minced ginger, curry powder, cayenne pepper, ground turmeric, lentils, vegetable oil, fresh chopped cilantro, small onion, tomato puree, red curry paste",Indian
1053,"onion, vine tomato, chili powder, jeera, salt, cinnamon, capsicum, rice, coriander powder, ginger garlic paste, cardamoms, paneer, cilantro, oil, cloves, green chilies, turmeric",Indian
1054,"yellow curry powder, fresh lemon juice, salt, loin pork roast, minced garlic, cumin, chopped fresh chives, black pepper, minced garlic, olive oil, salt, English cucumber, yellow curry powder, ground cardamom, lemon juice, ground cumin, ground ginger, Garam Masala, yogurt, olive oil",Indian
1055,"brown sugar, lemon juice, cardamom pods, vinegar, cloves, white wine vinegar, mangoes, garlic, onion, chilli, cinnamon stick, fresh ginger",Indian
1056,"chilli powder, soy sauce, tomato sauce, paneer, garam masala, salt, garlic paste, oil",Indian
1057,"cumin, clarified butter, chili, ginger, salt, rice, green chilies, tomatoes, water, garam masala, chicken, onions, cloves, yogurt, coriander, yellow food coloring",Indian
1058,"coriander powder, tomato, onions, cream, chilli powder, black peppercorns, cinnamon powder, Garam Masala, cloves, anise, bay leaf, salt, green cardamom, minced chicken, ginger garlic paste, black cardamom",Indian
1059,"canola oil, red chili powder, curry, onion, sugar, cloves, salt, cinnamon stick, green cardamom pods",Indian
1060,"salt, curry leaves, ginger, crushed black pepper, turmeric powder, cumin seeds, green chilies, coconut oil, moong dal, mustard seeds, white rice, cashews",Indian
