ID,Ingredients,Cuisine
1861,"tomato sauce, salami, fresh basil, pizza dough, mozzarella cheese, all-purpose flour",Italian
1862,"ground black pepper, red pepper flakes, warm water, fresh mozzarella cheese, granulated sugar, active dry yeast, extra-virgin olive oil, sea salt, sea salt, cornmeal, garlic cloves, canned tomatoes, parmigiano reggiano cheese, fresh basil leaves, extra-virgin olive oil, unbleached all purpose flour",Italian
1863,"fresh mozzarella, whole milk ricotta, San Marzano tomatoes, salt, white onion, heavy cream, olive oil, Parmigiano Reggiano, dried basil, pasta, black pepper, mozzarella, ground beef, garlic, tomato paste, ground Italian sausage",Italian
1864,"basil pesto, olive oil, salt, chopped parsley, fresh basil, lemon, salt, black pepper, garlic cloves, fresh spinach, grated Parmesan",Italian
1865,"linguine, heavy cream, shrimp scampi, grated Parmesan cheese, baby spinach",Italian
1866,"sheep’s milk cheese, oregano, cauliflower, parsley, eggs, marinara sauce, sheep’s milk cheese, basil leaves, basil, cornmeal, salt",Italian
1867,"bread crumbs, salt, grating cheese, vegetable oil, bone, dried oregano, minced garlic, fresh parsley, pepper, romano, granulated garlic",Italian
1868,"skinless boneless chicken breast halves, black pepper, water, salt, italian salad dressing, cream cheese, cream of chicken soup",Italian
1869,"pepper, basil, salt, spinach, grated Parmesan cheese, grape tomatoes, olive oil, white onion, whole milk, sweet paprika, oregano, boneless chicken breasts, flour, shredded mozzarella, elbow macaroni, chicken broth, butter, garlic",Italian
1870,"Parmesan cheese, beef, egg, Italian seasoned breadcrumbs, milk, salt, bread, pepper",Italian
1871,"Roma tomatoes, salt, lemon juice, avocados, pepper, mozzarella cheese, English cucumber, red onion, olive oil, Italian seasoning",Italian
1872,"chopped parsley, chicken broth, ditalini pasta, ground turkey, grated Parmesan cheese, garlic cloves, fresh spinach leaves, seasoned bread crumbs, black pepper, large eggs, salt, onion, dried oregano",Italian
1873,"boneless chicken breasts, shredded mozzarella, seasoned bread crumbs, vegetable oil, large eggs, grated Parmesan cheese, milk, fresh basil, sugar",Italian
1874,"italian sausage, pasta, Parmesan cheese, extra-virgin olive oil, dried oregano, mozzarella cheese, dried rosemary, tomato sauce, dried basil, sugar, red chili peppers",Italian
1875,"salted butter, freshly ground black pepper, lemon, whipping cream, white wine, linguine, garlic cloves, grated Parmesan cheese, flat leaf parsley, salt, clams, olive oil",Italian
1876,"butter, extra virgin olive oil, breadcrumbs, crushed red pepper flakes, whole milk ricotta cheese, sweet corn, fresh basil leaves, freshly ground black pepper, egg yolks, mascarpone cheese, water, kosher salt, extra virgin olive oil, Parmigiano Reggiano, semolina flour, Parmigiano Reggiano, all purpose flour, black pepper",Italian
1877,"salt, onion, dried parsley, white wine, arborio rice, chicken broth, butter, olive oil, baby bella mushrooms, grated Parmesan cheese, pepper, garlic",Italian
1878,"Italian turkey sausage, rotini pasta, salt, olive oil, yellow onion, mozzarella cheese, grated Parmesan cheese, garlic, whole peeled tomatoes, red pepper flakes",Italian
1879,"mozzarella, fresh basil, balsamic vinegar, cherry tomatoes, gnocchi, garlic, Parmesan",Italian
1880,"parsley, basil, shredded Parmesan cheese, cottage cheese, large eggs, lasagna noodles, salt, shredded mozzarella cheese, garlic powder, ricotta cheese, onion powder, spaghetti sauce",Italian
1881,"lasagna noodles, freshly grated black pepper, egg, Italian flat leaf parsley, whole milk ricotta cheese, Parmesan cheese, italian style meatballs, tomato sauce, nutmeg, kosher salt, provolone cheese, mozzarella cheese",Italian
1882,"salt, garlic cloves, angel hair pasta, brined capers, freshly chopped parsley, all purpose flour, olive oil, Parmesan cheese, lemon juice, butter, veal cutlets, veal stock, oregano, salt, pepper, black pepper",Italian
1883,"sun-dried tomatoes, shredded mozzarella, butter, italian seasoning, Pam Cooking Spray, diced tomatoes, round loaf",Italian
1884,"salt, jalapeño peppers, cauliflower florets, celery, chicken, carrots, delicata squash, Parmesan rind, golden beet, kidney beans, grated Parmesan cheese, cracked black pepper, medium zucchini, butter, crushed tomatoes, small yellow onion, extra-virgin olive oil, pasta, garlic, greens, roasted red peppers, olive oil, fresh green beans, bay leaves",Italian
1885,"garlic, cream cheese, Italian bread crumbs, spinach, Italian sausage, mozzarella, tomatoes, chicken breasts, fresh basil",Italian
1886,"tomato paste, crushed tomatoes, grated Parmesan cheese, semolina flour, rapid rise yeast, dried oregano, olive oil, salt, garlic cloves, olive oil, granulated sugar, ice water, red pepper flakes, salt, olive oil, granulated sugar, all purpose flour, mozzarella cheese",Italian
1887,"sugar cane, raspberries, white rum, ice, mint leaves, prosecco, sugar, lime juice",Italian
1888,"mascarpone, ladyfinger cookies, dark chocolate, cocoa powder, strong black coffee, vanilla pastry cream, marsala",Italian
1889,"fresh mozzarella balls, cherry tomatoes, DeLallo Gnocchi, pesto, DeLallo Extra Virgin Olive Oil",Italian
1890,"onion powder, italian seasoning, olive oil, carrots, Parmesan cheese, garlic",Italian
1891,"garlic, heavy cream, tomatoes, pancetta, olive oil, salt, pepper, dried pasta, chopped parsley, fresh basil, finely chopped onion, thin sticks, grated pecorino cheese, medium zucchini",Italian
1892,"Dijon mustard, olive oil, garlic, pepperoncini peppers, croutons, cherry tomatoes, dried oregano, spring greens, cracked black pepper, grated Parmesan cheese, fine sea salt, red onion, red wine vinegar",Italian
1893,"garlic, anchovy fillets, extra virgin olive oil, red pepper flakes, broccoli rabe, orecchiette",Italian
1894,"ground beef, olive oil, onion, chopped parsley, shredded mozzarella, garlic, spinach, cooked rice, pasta sauce, salt, italian seasoning, bell peppers, mushrooms",Italian
1895,"shredded Parmesan cheese, italian seasoning, cream cheese, boneless skinless chicken thighs, crushed red pepper flakes, baby spinach leaves, salt, pasta, Progresso Chicken Broth, oil-packed sun-dried tomatoes",Italian
1896,"honey, celery rib, dried oregano, endive, extra-virgin olive oil, crumbled ricotta salata, garlic cloves, pitted green olives, radicchio, cherry tomatoes, cucumber, fresh basil leaves, romaine lettuce, kosher salt, pepper, parsley, red wine vinegar",Italian
1897,"freshly ground black pepper, chopped tomatoes, garlic cloves, salt, penne, fresh basil, extra virgin olive oil",Italian
1898,"ricotta cheese, fresh basil, shredded mozzarella cheese, shredded Parmesan cheese, tomato sauce, italian sausage, baguette",Italian
1899,"heavy whipping cream, pure vanilla extract, marsala wine, egg yolks, white sugar, espresso coffee, ladyfingers, cocoa powder, mascarpone cheese",Italian
1900,"coarse salt, fresh basil leaves, green garlic, avocado, shaved Parmesan, olive oil, gnocchi, sunflower seeds",Italian
1901,"potato gnocchi, sun dried tomatoes, whipping cream, salt, grated Parmesan cheese, baby spinach, lemon juice, Italian sausages, garlic, chicken broth, fresh basil, pepper",Italian
1902,"pepper, fresh basil, olive oil, potato gnocchi, crushed tomatoes, tomato paste, vodka, heavy cream, Parmesan, salt, medium yellow onion, garlic, red pepper flakes",Italian
1903,"peppers, minced garlic, baguettes, Mezzetta Peperoncini, onions, beef roast, provolone",Italian
1904,"fennel seed, red wine, olive oil, italian seasoning, yellow onion, Italian parsley, fresh basil, diced tomatoes, ground black pepper, tomato sauce, salt, garlic cloves",Italian
1905,"diced tomatoes, mushrooms, chicken thighs, olive oil, dried herbs, red pepper flakes, olive oil, grated Parmesan, granulated garlic, sea salt, chopped parsley, chicken broth, ground black pepper, onions, artichoke hearts, red wine, garlic",Italian
1906,"gluten free all purpose flour, extra-virgin olive oil, large eggs, grated Parmesan cheese, ricotta cheese, salt",Italian
1907,"polenta, salt, coarse salt, capers, butter, grated Parmesan cheese, shredded mozzarella cheese, water, extra-virgin olive oil, tomato sauce, carrot, onion, red pepper, spinach, kalamata olives",Italian
1908,"italian seasoning, onion, ditalini pasta, beans, bay leaves, garlic cloves, reduced sodium chicken broth, olive oil, mild Italian sausage, large carrots, fire roasted tomatoes, celery ribs, tomato paste, shredded Parmesan cheese",Italian
1909,"freshly ground black pepper, corn flour, quinoa, vegan Parmesan cheese, rice flour, spaghetti, stock cube, garlic, fresh parsley, salt, olive oil, gluten",Italian
1910,"fresh basil, water, olive oil, pepper, active dry yeast, crushed tomatoes, granulated sugar, garlic, flour, salt, kosher salt, fresh mozzarella",Italian
1911,"tomato paste, italian seasoning, sea salt, bone broth, coconut oil, broccoli, white onion, pepper, celery, carrots, grass fed beef, frozen green beans",Italian
1912,"lemon, yellow onion, kale, garlic cloves, dried oregano, carrots, white beans, green cabbage, Parmesan, bay leaves, vegetable broth, salt, celery, extra virgin olive oil, crushed tomatoes",Italian
1913,"bay leaf, freshly ground pepper, extra-virgin olive oil, tarragon, butter beans, flat leaf parsley, champagne vinegar, purple onion, salt, Meyer lemon juice, lemon zest",Italian
1914,"pancetta, virgin olive oil, bucatini, pecorino romano, freshly ground pepper, salt",Italian
1915,"arm roast, water, Italian dressing, extra virgin olive oil, pepper, salt, garlic cloves",Italian
1916,"Wish-Bone Italian Dressing, broccoli, chicken breast strips, cherry tomatoes, red onion, pitted black olives, rotini pasta",Italian
1917,"heavy cream, salt, garlic cloves, dried oregano, italian sausage, pasta, tomato paste, black pepper",Italian
1918,"crushed red pepper, olive oil, kosher salt, garlic cloves, tomatoes, brie cheese, grated Parmesan cheese, freshly ground black pepper, linguine, basil leaves",Italian
1919,"chicken stock, fresh mushrooms, chicken breasts, olive oil, prosciutto, unsalted butter, marsala wine, flour, flat leaf parsley, pepper, salt",Italian
1920,"pepper, sun dried tomatoes, garlic, extra-virgin olive oil, sea salt, pitted black olives, gnocchi, pine nuts, lemon juice, spinach, basil",Italian
1921,"kosher salt, grape tomatoes, grated Parmesan cheese, mozzarella, rigatoni pasta, spaghetti sauce, olive oil, heavy cream, fresh basil leaves",Italian
1922,"garlic, red bell pepper, oregano, oil, coarse salt, cheddar cheese, milk, italian seasoning, butter, chicken broth, mozzarella cheese, sweet onion, baby spinach, kosher salt, half and half, all purpose flour, pepper, fresh basil leaves, pasta, Parmesan cheese, white wine, olive oil, thyme, paprika, sun dried tomatoes, chicken breasts, pepper",Italian
1923,"pesto, salt, basil leaves, pepper, boneless skinless chicken breast, bread, tomatoes, mozzarella",Italian
1924,"fresh basil, fresh mint, prosciutto, asparagus spears, semolina flour, zucchini, olive oil, pizza dough, peas, ricotta, lemon, buffalo mozzarella, salt",Italian
1925,"salt, pepper, fresh basil, fresh mozzarella, marinara sauce, salt, pie, pepper, fresh mozzarella, marinara sauce, eggs, eggs, fresh basil",Italian
1926,"olive oil, fresh spinach, provolone, no boil lasagna noodles, zucchini, grated Parmesan, pesto, button mushrooms, garlic, oil, red pepper, mozzarella, roasted garlic, fresh basil, milk, green lentils, crushed red pepper flakes",Italian
1927,"extra-virgin olive oil, guanciale, peperoncino, pecorino romano, bucatini, white onion, dry white wine, canned tomatoes",Italian
1928,"whole wheat pasta, lemon juice, ricotta cheese, baby spinach, hazelnuts, pasta, fresh basil, olive oil, sea salt, Parmesan cheese, pesto, roasted red pepper, garlic",Italian
1929,"garlic, milk, grated Parmesan cheese, Ronzoni Penne Rigate, peas, butter, prosciutto, fresh parsley, light cream",Italian
1930,"dried chili flakes, freshly ground black pepper, prawns, extra-virgin olive oil, salt, flat leaf parsley, garlic, cayenne pepper, spaghetti",Italian
1931,"unsalted butter, ground beef, black pepper, pasta, dry white wine, Italian plum tomatoes, celery, Parmesan, garlic, whole milk, salt, onion, carrots, olive oil",Italian
1932,"refrigerated pizza dough, salt, small onion, crushed red pepper flakes, dried oregano, granulated sugar, unsalted butter, provolone cheese, garlic, mozzarella cheese, fresh basil, sausage meat, olive oil, crushed tomatoes",Italian
1933,"ground pork, onion powder, shredded mozzarella cheese, grated Parmesan cheese, ground beef, spaghetti sauce, lasagna noodles, garlic cloves, garlic powder, pepper, salt, onion, cottage cheese",Italian
1934,"extra-virgin olive oil, fresh lemon juice, black pepper, lemons, fresh flat leaf parsley, large garlic cloves, spaghettini, hot red pepper flakes, salt",Italian
1935,"butter, italian sausages, crushed tomatoes, canola oil, garlic cloves, onion, olive oil, mozzarella cheese, tomato paste, olive oil, dried oregano, Parmesan cheese, instant dry yeast, lukewarm water, yellow corn meal, crushed red pepper flakes, salt, flour, sugar",Italian
1936,"espresso, lady fingers, mascarpone cheese, large egg yolks, sugar, coffee flavored liqueur, cocoa, heavy whipping cream",Italian
1937,"sourdough bread, Fontina cheese, freshly ground pepper, boneless, skinless chicken breasts, kosher salt, pesto, tomato slices",Italian
1938,"extra-virgin olive oil, mozzarella, sea salt, cracked black pepper, fresh basil leaves, balsamic vinegar, dried Italian herbs, fresh tomatoes",Italian
1939,"olive oil, spaghetti sauce, lasagna noodles, ricotta cheese, artichoke hearts, mozzarella cheese, Parmesan cheese, egg, mushrooms, rotisserie chicken",Italian
1940,"salt, basil, red onion, ground black pepper, tripe, garlic, chopped tomatoes, dried oregano, olive oil, tomato paste, dry white wine, parmigiano reggiano, pecorino romano",Italian
1941,"breadcrumbs, freshly grated black pepper, salt, garlic, pasta, olive oil, basil leaves, nutritional yeast, chopped parsley",Italian
