ID,Ingredients,Cuisine
791,"soy sauce, peanuts, lime, sweet onion, whole wheat tortillas, napa cabbage, boneless skinless chicken breast, canned coconut milk, pepper, olive oil, ginger, cheese, cumin, garlic clove, garlic cloves, sweet chili sauce, creamy peanut butter, rice vinegar, salt, cilantro, carrots, brown sugar",Thai
792,"firm tofu, thai basil, chunky peanut butter, onions, coconut milk, peas, broccoli, bell pepper, Thai red curry paste, japanese eggplant",Thai
793,"cooked white rice, cooking oil, serrano chiles, eggs, pineapple chunks, soy sauce, fresh basil leaves, garlic cloves, shallots, fish sauce, red bell pepper",Thai
794,"lime juice, minced ginger, brown sugar, garlic, red bell peppers, scallions, pepper, fish sauce, low sodium soy sauce, shrimp, salt, thai basil, chili paste",Thai
795,"hot water, pineapple, garlic, Thai red curry paste, coconut milk, fish sauce, red onion, olive oil, duck breasts, fresh basil, red bell pepper, jasmine rice, olive oil, fresh ginger, grape tomatoes",Thai
796,"egg, rice stick noodles, green onion, mung bean sprouts, sliced chicken, cilantro, garlic, lime wedge, carrots, garlic, vegetable oil, juice concentrate, fish sauce, palm sugar, toasted peanuts, red onion",Thai
797,"cooking spray, fish sauce, chopped fresh cilantro, large shrimp, fresh lime juice, light coconut milk, seasoning, bell pepper, fat free less sodium chicken broth",Thai
798,"cilantro, coconut cream, pasta, garlic, red lentils, shallots, lemongrass, lime, ginger, chicken broth, lime, water, gluten-free tamari, coconut oil",Thai
799,"chicken stock, unsweetened coconut milk, rice noodles, shrimp, udon, chicken stock, English cucumber, English cucumber, yellow curry paste, yellow curry paste, lemon, shrimp, safflower oil, unsweetened coconut milk, lemon, safflower oil",Thai
800,"coriander leaves, red chilli, garlic, honey, shallots, reduced fat coconut milk, mangetout, ground coriander, fish sauce, lemongrass stalk, ginger, yellow bell pepper, chillies, paprika, lime, kaffir lime leaves, olive oil, cumin, chicken breasts",Thai
801,"chili paste, red bell pepper, fish sauce, sea salt, boneless skinless chicken thighs, lime juice, green onion, red bell pepper, red pepper flakes, fresh pineapple, nut, maple syrup, orange peppers, garlic, chili paste, water, red curry paste, butter lettuce, coconut milk, purple cabbage, lettuce leaves, toasted cashews, chopped fresh cilantro, avocado oil",Thai
802,"chicken breast, curry powder, bamboo shoots, curry paste, sweet onion, coconut sugar, green bell pepper, red chili pepper, unsweetened shredded coconut, coconut milk, fresh cilantro, red bell pepper, olive oil, fish sauce, zucchini, lime juice, crushed red pepper, fresh ginger",Thai
803,"fish sauce, red curry paste, water, sliced carrot, palm sugar, coconut milk, long beans, scallops, kaffir lime, oil, boneless and skinless chicken breast",Thai
804,"fresh ginger, salt, water chestnuts, jalapeño pepper, vegetable oil, lemongrass, boneless skinless chicken breast, lime, freshly ground pepper, green onion, panko, fish sauce, ground chicken, chopped cilantro",Thai
805,"crunchy peanut butter, fresh coriander, garlic, peanuts, wide rice noodles, rice vinegar, lime wedges, vegetable oil, shrimp, green onions, soy sauce, fish sauce, chicken stock, large eggs, bean sprouts, sambal oelek, fresh ginger, lime juice, sugar",Thai
806,"dressing, Thai red curry paste, salt, cooking spray, lemongrass, natural peanut butter, fish sauce, lime, red cabbage, romaine lettuce hearts, coconut milk, garlic, chicken tenderloins, red bell pepper, fresh ginger, water, peanuts, lime, lime wedges, Roma tomatoes, shredded carrots, brown sugar, turmeric, marinade",Thai
807,"roasted peanuts, bean sprouts, sugar, vegetable oil, ground red pepper, shrimp, eggs, tamarind paste, rice noodles, fish sauce, firm tofu, garlic, lime wedges",Thai
808,"vegetable broth, salmon, lime, garlic, kale, bell pepper, fish sauce, cilantro, kaffir lime leaves, coconut milk, lemongrass, snow peas, spinach, red onion, red chili pepper, tomatoes, assorted vegetables, shrimp, fresh ginger, cooking oil",Thai
809,"turmeric, salt, olive oil, shallots, star anise pod, fish sauce, salt, pepper, chili paste, ginger, olive oil, ground turkey, lemon grass, pepper, coriander seeds, lemon grass, soy sauce, ginger root, cardamom pods, chicken stock, coconut milk, cinnamon stick, panko breadcrumbs, chopped cilantro, lime, garlic",Thai
810,"shallots, holy basil, fresh cilantro, sugar, vegetable oil, garlic, Thai red chili pepper, boneless skinless chicken breasts, cooked rice, soy sauce, fish sauce",Thai
811,"cumin seeds, cinnamon, lemongrass, garlic, dry roasted peanuts, ground coriander, shrimp paste, chili, ground cloves, shallots, fish sauce, red chilies, ground cumin, galangal, cardamon, nutmeg, coconut milk, palm sugar",Thai
812,"lemongrass, lime juice, galangal, coconut milk, shallot, oil, brown sugar, garlic, boneless, skinless chicken thighs, bamboo, turmeric, curry powder, fish sauce",Thai
813,"extra-virgin olive oil, coconut milk, chicken, chopped fresh cilantro, lemon grass, sea salt, fresh mushrooms, chicken, fresh lime juice, coconut sugar, red curry paste, crushed red pepper, minced ginger, shallots",Thai
814,"snap peas, garlic clove, brown rice, tofu, palm sugar, green chili, small carrot, coconut milk, English cucumber, lemongrass, lime juice, cilantro, scallions, low sodium tamari, red cabbage, radishes",Thai
815,"sugar, Thai sweet chili sauce, oil, large egg, coriander leaves, thai basil leaves, fresh lime juice, shrimp, minced ginger, fish sauce, long bean, coconut milk, red curry paste",Thai
816,"chicken thighs, palm sugar, fish sauce, chicken leg, stock, coconut milk, Massaman curry paste, roasted peanuts, ginger, salt, sauce, onions, potatoes, oil",Thai
817,"chicken broth, red bell pepper, oil, lime juice, kaffir lime leaves, small onion, galangal, fish sauce, cilantro leaves, boneless chicken breast, Thai red curry paste, coconut milk, sugar",Thai
818,"yellow onion, cooked rice, vegetable broth, red bell pepper, garlic, mango, oil, full fat coconut milk, cilantro, chickpeas, salt, fresh ginger, yellow curry paste",Thai
819,"lemon juice, cilantro leaves, cilantro, Thai fish sauce, brown sugar, peanut oil, mint leaves, olive oil, carrots, green cabbage, red onion, limes, shrimp",Thai
820,"chopped cilantro, chicken stock, shrimp, full fat coconut milk, sliced mushrooms, fish sauce, Sriracha, lime juice, ginger",Thai
821,"virgin olive oil, onion, fresh ginger, coconut milk, fish sauce, honey, fresh cilantro, lime juice, stock, garlic cloves, pumpkin purée, sea salt, red onion",Thai
822,"condensed milk, evaporated milk, tamarind, water, star anise, black tea, sugar",Thai
823,"garlic, crimini mushrooms, coconut milk, green onions, cooked shrimp, chopped cilantro, soy sauce, lime, chicken broth, fresh ginger, rice noodles, fish sauce, spinach leaves, red curry paste, olive oil",Thai
824,"pepper, honey, Sriracha, coconut oil, bone in skin on chicken thighs, fresh ginger, seasoned rice vinegar, lemongrass, dipping sauce, lime, reduced sodium soy sauce, chopped cilantro, garlic, salt, peanuts",Thai
825,"vegetable oil, brown sugar, fresh mint, ginger, soy sauce, stir fry sauce, onion, fish sauce, pork, lime juice, garlic, red chili, bell peppers",Thai
826,"cucumbers, fish sauce, red chilli, capsicum, soy sauce, beef, sesame oil, fresh mint leaves, red capsicum, capsicum, thai basil, garlic, palm sugar, shallots, lime juice, fresh coriander, baby spinach leaves",Thai
827,"fish sauce, brown sugar, reduced sodium soy sauce, reduced sodium soy sauce, chicken tenders, natural peanut butter, lime juice, crushed red pepper, lime juice, canola oil, crushed red pepper, lite coconut milk",Thai
828,"garlic, chopped fresh cilantro, palm sugar, jasmine rice, kaffir lime leaves, fresh lime juice, salt, plum tomatoes, prawns, galangal, lemongrass, fish sauce, thai chiles",Thai
829,"fresh basil leaves, soy sauce, green bell pepper, boneless, skinless chicken breasts, vegetable oil, salt, medium tomato, coconut milk, gingerroot, garlic, sugar snap pea pods, jasmine rice, grated lime peel, chopped fresh cilantro, serrano chilies, brown sugar",Thai
830,"rice noodles, light coconut milk, salt, red curry paste, ginger, red bell pepper, pepper, deveined shrimp, full fat coconut milk, sweet onion, orange bell pepper, sugar snap peas, garlic cloves, coconut oil, green onions, chopped cilantro",Thai
831,"rice sticks, lime juice, canola oil, crimini mushrooms, boneless chicken thighs, fresh ginger, garlic, red curry paste, broccoli, carrot, red onion, light coconut milk, spinach leaves, fish sauce, brown sugar, chicken stock",Thai
832,"fresh basil leaves, green onions, lemongrass, ketchup, bamboo, sugar, ground coriander, kaffir lime leaves, chicken, garlic cloves, lemongrass, kaffir lime leaves, ginger, cilantro, grated coconut, salt, egg, bamboo, cilantro, garlic cloves, ground cumin, broiler, fresh basil leaves, turmeric, coconut oil, chicken, coconut oil, fish, salt, spice, broiler, spice, ginger, green onions, soy sauce, ground coriander, sugar, soy sauce, egg, turmeric, min, grated coconut, ketchup, green chili peppers",Thai
833,"vegetable broth, lemongrass stalks, soy sauce, full fat coconut milk, baby bella mushrooms, fresh ginger, lime, chili paste, shallots, brown sugar, silken tofu, fresh cilantro",Thai
834,"organic low sodium chicken broth, coconut milk, limes, garlic, bean sprouts, red bell pepper, fresh ginger, rice noodles, jalapeno, chicken breasts, cilantro",Thai
835,"rice, fish sauce, coconut milk, seafood, curry paste, fresh basil, bell peppers, cooking oil",Thai
836,"coleslaw mix, salt, rice noodles, thai green curry paste, tilapia, coconut milk, boiling water, limes, cilantro leaves",Thai
837,"jasmine rice, Thai red curry paste, fish fillets, fish sauce, caster sugar, coriander leaves, carrots, zucchini, coconut milk, vegetable oil",Thai
838,"Masaman curry paste, garlic powder, ground cayenne pepper, cucumber, peanuts, minced garlic, white pepper, boneless chicken breast, coconut milk, sweet soy sauce, paprika powder, tamarind juice, coconut milk, turmeric powder, creamy peanut butter, minced garlic, ground coriander, turmeric powder, fish sauce, ground cayenne pepper, Masaman curry paste, sugar, creamy peanut butter, fish sauce, sugar, tamarind juice, fish sauce, sweet soy sauce, paprika powder, sugar, coconut milk, peanuts, garlic powder, ground coriander, fish sauce, cucumber, coconut milk, white pepper, sugar, Masaman curry paste, boneless chicken breast, Masaman curry paste",Thai
839,"garlic cloves, cumin seeds, coriander seeds, coriander leaves, kaffir lime leaves, lemongrass, shallots, sweet basil leaves, green chilies, light soy sauce, galangal, black pepper",Thai
840,"white beans, Thai red curry paste, peanut butter, curry powder, coconut oil, peanuts, cilantro, lime juice, garlic, toasted coconut, kosher salt, ground cumin",Thai
841,"fish sauce, lean ground beef, chopped cilantro, romaine lettuce, mint, fresh lime juice, garlic, beef broth",Thai
842,"honey, miso, almond butter, minced garlic, cayenne pepper, fresh ginger, orange juice, nama shoyu",Thai
843,"garlic clove, lemongrass, honey, soy sauce, green onions, chili pepper, lime juice, garlic clove, fish sauce, green onions, bread crumbs, oil, chopped cilantro, ginger, chopped cilantro, toasted sesame oil, ginger, lean ground pork",Thai
844,"fresh ginger, garlic, rice wine vinegar, fresh cilantro, full fat coconut milk, romaine lettuce, cashews, red bell pepper, cauliflower, cashews, red onion, cucumber, sugar snap peas, lime juiced, garlic, orange bell pepper, pineapple, sesame oil, water, red cabbage, coconut oil, green cabbage, carrots, brown sugar, green onions, shallots, yellow bell pepper, smooth peanut butter, salt, fresh mint, soy sauce",Thai
845,"shrimp, bean sprouts, lime, cilantro, water, fish sauce, smooth peanut butter, rice vinegar, eggs, avocado oil, salt, peanuts, soy sauce, firm tofu, cooking spray, red bell pepper, maple syrup, green onion, medium zucchini",Thai
846,"limes, Thai fish sauce, green apple, English cucumber, garlic, roasted peanuts, mango, palm sugar, jalapeño pepper, lime, carrots, cilantro, zucchini, jicama",Thai
847,"brown sugar, oil, garlic, coriander roots, lime, chilli flakes, chicken thighs, sesame oil, ginger, fish sauce, lemongrass, coriander",Thai
848,"galanga, red onion, lemongrass, chicken stock, white mushrooms, cilantro leaves, lime juice, chili paste, large shrimp, scallions, kaffir lime leaves, fish sauce, Thai chili peppers",Thai
849,"Orange, rice vinegar, red bell pepper, tamari sauce, brown Jasmine rice, chopped fresh basil, salt, coconut oil, coconut milk, fresh ginger, garlic, Thai red curry paste, carrots, coconut sugar, kale, water, white onion",Thai
850,"shrimp, honey, scallions, Thai red curry paste, baby spinach, soy sauce, coconut milk, spaghetti, chopped cilantro, salt, sweet potato, vegetable oil, scallions, chicken stock",Thai
851,"freshly ground pepper, fresh ginger, kosher salt, fresh basil, Thai red curry paste, firmly packed brown sugar, lime wedges, vegetable oil, jasmine rice, asian fish sauce, broccoli florets, shallots, water, coconut milk, beef tenderloin",Thai
852,"olive oil, red bell pepper, chopped fresh cilantro, chicken breasts, coconut milk, ground ginger, carrots, chicken broth, lime wedges, Thai red curry paste, jalapeno pepper, black pepper, onion, garlic, salt",Thai
853,"chopped coriander, fish sauce, coconut milk, galangal, panko breadcrumbs, coriander, lime juice, kaffir lime leaves, oyster mushrooms, chillies, spring onion, coconut milk, white sugar, garlic cloves, lemongrass, sea salt, fish sauce, chicken mince",Thai
854,"pickled mustard greens, boneless skinless chicken thighs, grated nutmeg, ground coriander, palm sugar, red curry paste, salt, lemongrass, vegetable oil, egg noodles, cilantro leaves, mild curry powder, unsweetened coconut milk, ground cardamom, lime juice, egg noodles, limes, chicken stock, vegetable oil, unsweetened coconut cream, shallot",Thai
855,"cilantro, tomato, yellow onion, cucumber, sugar, top round beef, fish sauce, lime juice, chili pepper",Thai
856,"red onion, cherry tomatoes, chicken, stevia, lime, ginger, jalapeno, vegetable broth, coconut milk, lemongrass, tamari, mushrooms, garlic cloves, wheat, fresh cilantro, coconut oil, fish sauce",Thai
